3,4689,1243,16615,1,173,312,103,2852,1559,1554,6690,90,73272,615919,78,13130,27,1309,11743,2185,11825,143,23397,888,10044,42972,119,374996,1,38,31576,24,107,23,5,918,31,24,30,840,103,320,32,2,4926,21,4243,18724,0,36581,36687,260,36672,2288,89,1432,3188,1,8,37,68,6911,116,0,125671,40,349,575,889,77,8410,235,1815,315,7124,7,15,3548,3057,81435,358,3118,906,14,1222,83,4,406,41627,0,52085,398,1,1,3,13481,13472,2,216,15489,1,0,225,5,5,52,1,11,601,219,171428,579,17,14,10,90,182,11444,3,1722,5,115,871,15,2,12,0,292,0,975043,30215,15,3564,12182,10,0,9592,86,21848,129,23,1,1,5,16,13340,22702,0,9,22442,1,16,27919,0,293,0,224951,1369,869,14,4416,99,9,71,252,123,1,126,28,154,18,0,23949,0,8,30,0,0,0,1,1,21594,2,248,0,1,346,215,0,3,112,27,3245,51,2,22,0,114,1862,18,9,1,6,2,5046,20,939,6791,1,6784,7528,9,1130,9,0,0,102,29,3771,32,0,6979,24,281,184,0,39,0,182,3,3,1701,1,0,2018,110,1890,2,10,1,2,32205,1,0,2,0,6,7,12,69,12905,0,1,2,22,1,0,188,1,0,428,41,0,4,4,5,0,2,1,97,3,0,0,3,13754,13,4,9,1,47,0,223,0,57304,0,0,11,1,1,5289,4,10,3368,7,2,2,6,25,16,0,1,206,1,3,5,0,0,3,293,0,93,23265,1,3,9,0,0,3,29,0,0,1,1,0,0,0,0,0,0,6,21960,0,0,1,26,0,0,63,4,1,77,2,0,4,0,0,37,80,7,0,0,1,116,176043,7,1,2,0,0,511,12,0,8,0,3,2,1058,0,1375,4959,1,0,7,0,2617,2,0,1371,0,1,9,1,3047,0,196,216,0,0,209,0,0,17,15,0,0,4,16,0,1,0,3248,3,0,0,7,0,20,0,1,0,1543,0,5,0,1,13,0,5,1,269,0,0,0,1,2,0,22,0,4,100,3,0,3612,0,3,12,4981,2096,0,34,0,0,0,2,0,1,2,1339,0,0,0,0,4,0,0,1,4,2,3,0,0,0,1,1,0,41,3,0,0,42,0,521,0,0,2,0,0,0,0,0,10,0,2,1,1,78,0,0,1,1518,2,43,149,1,2,0,94,0,0
2,589,208,4453,0,32,47,59,1696,425,422,2282,41,97342,229600,41,2982,40,812,9165,491,9237,199,5488,1001,2132,26077,53,161984,9,11,7554,6,21,76,2,512,5,5,10,976,193,283,8,0,911,13,891,14225,1,14738,14867,82,15110,2191,13,616,2210,1,8,18,60,3214,28,2,37272,4,178,93,7237,1,1719,99,1846,109,6436,0,6,1942,1880,22137,268,1828,280,22,685,25,0,80,33110,0,42117,341,1,0,7,8613,8407,0,77,7844,4,0,77,1,7,22,2,1,132,122,97014,660,19,6,2,9,36,5901,1,1510,1,43,1728,3,1,5,0,66,0,828854,11527,4,3328,9096,7,0,119,72,39533,23,4,0,2,0,25,11047,13496,0,2,13385,0,14,14570,0,51,0,41395,354,324,5,4605,28,2,17,46,53,1,60,6,34,9,0,13825,3,2,6,0,0,0,0,0,12958,1,125,0,0,213,41,0,2,21,9,2399,51,0,3,0,114,12,3,1,0,7,0,1983,5,468,10634,2,2314,1824,9,442,2,0,0,37,3,3476,1,0,2477,2,124,242,2,17,0,45,0,3,9,0,0,632,22,968,0,7,0,5,27509,0,0,6,0,0,0,25,5,7055,0,0,4,35,0,0,30,0,0,105,96,0,1,0,0,0,2,1,13,7,0,0,7,11545,5,2,0,0,0,0,105,1,20475,2,0,4,1,0,3453,2,8,2635,1,0,1,9,8,4,0,9,505,3,0,1,0,0,0,196,0,21,87173,1,0,4,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,80885,0,1,0,8,3,0,112,1,5,11,1,0,1,0,1,2,15,13,10,0,0,67,147447,25,4,1,4,0,156,2,0,2,10,0,2,1090,0,64,5160,2,0,0,0,3947,4,1,56,0,2,7,2,3306,0,166,196,0,0,171,1,1,1,5,0,0,15,6,0,0,0,340,0,0,0,0,0,1,0,6,0,893,0,1,0,1,0,0,0,2,212,0,0,0,1,2,0,12,0,0,110,1,0,2617,0,7,31,2454,1022,0,36,0,0,0,7,3,1,2,376,0,0,0,0,0,4,1,0,0,1,1,2,0,0,1,1,0,91,2,2,0,53,1,308,0,1,6,0,0,0,0,0,10,0,4,2,0,26,0,2,0,939,6,55,151,0,0,0,140,0,1
1,1770,502,4623,2,55,91,94,1946,560,575,9212,27,25866,264412,24,5378,37,954,9350,1188,9566,195,9799,937,2198,23812,82,253549,2,14,13584,5,36,40,2,428,28,27,6,891,71,335,37,2,2329,31,2317,30513,3,34317,33734,150,34116,2995,26,570,4283,0,14,21,68,12472,40,3,57714,45,174,135,2895,0,2209,89,2235,141,17833,4,8,2282,2750,58674,334,2757,536,13,1532,30,0,102,49665,0,51908,434,0,1,1,11840,11727,1,110,9563,0,0,108,3,3,18,2,4,201,280,288882,535,15,2,13,15,46,12149,2,1466,3,138,1405,3,0,11,0,108,0,508938,19402,9,2386,18144,6,0,15996,79,27426,87,10,2,0,3,10,7979,25961,0,0,26109,0,42,20359,0,68,0,107648,780,293,7,7148,47,1,25,70,60,0,127,14,55,30,0,34861,0,1,6,0,0,0,1,2,30953,0,236,0,0,344,42,0,7,28,9,2055,82,0,2,1,38,1604,23,2,0,7,0,6645,12,416,7679,1,5778,1727,4,1267,1,1,0,102,98,3371,13,0,5644,72,219,202,0,22,0,45,0,7,1378,2,0,1274,40,5416,3,9,2,0,24650,2,0,8,1,0,1,16,32,12269,0,0,0,16,0,0,197,0,0,144,5,0,3,0,1,0,1,2,22,1,0,0,2,16416,6,3,3,1,1,0,140,1,65824,1,0,7,3,2,5362,12,22,4074,2,1,2,15,14,6,0,1,158,2,0,2,1,0,0,150,0,20,18930,0,3,14,0,2,0,22,0,1,2,0,0,0,0,0,0,1,0,17820,0,0,2,7,2,0,200,4,3,26,3,0,3,0,1,15,9,11,0,0,8,76,260864,3,1,0,1,0,301,10,0,2,5,2,1,1110,1,163,5960,0,1,1,0,6861,6,0,173,0,0,25,0,5038,0,164,167,0,0,170,0,0,8,14,0,0,15,11,4,0,0,543,1,0,0,2,0,8,1,2,0,1800,0,3,0,1,4,0,0,1,209,0,0,0,0,1,0,15,3,0,119,1,0,5124,0,0,11,3008,1771,0,53,0,0,1,5,2,1,5,960,1,0,0,0,2,3,0,0,0,185,0,0,0,0,5,2,0,39,0,0,0,52,0,295,1,0,4,1,0,0,0,0,9,0,6,1,0,0,0,0,1,1585,5,258,181,2,1,0,135,0,0
9,35114,12122,41806,14,562,1227,584,8337,4227,3940,7294,428,114291,463948,383,10172,41,2566,43990,1834,43624,261,16766,2202,13779,41715,177,810482,16,126,24403,17,177,14,12,2729,43,40,71,2014,630,1232,97,8,2552,92,2468,32299,2,39366,39252,450,39567,21126,68,611,26045,3,78,54,280,12706,315,0,200773,48,1006,537,5087,16,11757,439,7017,366,10931,9,66,7625,12537,48923,546,12425,1503,1,3644,108,0,224,37021,0,109906,577,2,3,14,29838,30114,2,163,17272,1,8,164,0,6,195,1,9,524,453,167000,2021,35,38,15,92,126,20076,0,3931,14,140,8906,22,561,25,1,353,0,821445,96955,64,10268,13971,23,0,1877,55,47619,50,5,0,0,4,19,193,63481,1,4,63165,0,42,14137,1,169,0,78885,523,551,40,11660,13,12,47,387,142,0,11,23,116,11,1,66325,0,2,86,1,0,0,1,0,66128,15,572,0,4,387,357,1,4,131,33,4506,75,4,28,0,92,168,21,5,3,4,2,8637,6,317,6140,0,7106,3906,78,380,40,0,4,72,12,8058,23,0,7234,10,264,303,0,65,1,48,0,3,145,0,0,1788,184,3447,2,21,0,3,77353,0,2,15,0,0,4,32,144,8349,1,4,2,62,11,1,155,1,1,327,57,1,0,1,0,1,4,3,62,4,0,1,2,19898,15,1,3,6,0,0,74,1,22945,0,0,0,2,0,6113,3,20,10940,4,2,1,17,19,0,0,5,82,7,1,5,0,0,1,127,1,160,31069,1,0,5,0,4,4,91,0,0,11,0,0,0,3,0,0,1,0,30464,0,1,1,44,1,0,112,0,4,100,3,0,11,0,0,3,31,3,4,0,4,71,185207,13,5,0,2,0,243,50,0,6,11,2,3,923,1,280,8981,1,0,10,0,431,1,0,270,0,1,12,0,5881,1,576,534,0,0,567,0,0,6,7,3,0,4,3,1,0,0,3832,3,0,0,3,0,4,0,1,0,2727,1,5,0,2,6,0,0,1,97,1,0,0,0,0,0,11,0,0,70,1,0,9128,1,1,21,108101,2035,0,68,0,0,0,5,2,0,1,622,0,0,1,0,5,2,0,0,0,105,0,1,0,0,2,6,0,9,0,5,0,77,0,439,0,0,2,0,0,0,0,0,7,0,2,3,0,0,0,0,2,2667,1,264,381,5,0,0,570,1,0
0,7412,3932,17948,3,146,216,117,4654,2627,2520,6197,127,182123,257080,120,5477,92,2943,26662,691,26866,402,9408,1441,2008,27093,163,480478,18,9,12786,8,21,13,5,775,30,43,6,1298,300,616,38,3,2642,37,3520,16292,1,31266,30759,163,31312,11676,28,1022,22561,5,52,27,138,7952,33,3,119723,17,467,78,12297,14,1271,95,7211,118,5489,9,5,5933,10533,77001,1096,10552,397,8,1379,10,0,47,61496,0,77553,1304,2,0,4,21167,21262,0,131,27466,0,0,129,3,6,15,3,2,91,218,262996,1577,13,5,11,13,30,10757,1,4663,6,100,1926,1,0,19,0,63,0,1381145,58422,11,6281,10121,8,0,3933,62,78630,168,4,0,3,3,11,3134,19961,0,15,20016,0,49,14885,2,36,1,102636,398,583,8,2034,42,4,7,136,58,0,0,7,18,14,0,38827,0,5,95,156,0,0,7,3,35663,2,309,0,0,304,38,0,1,25,14,7785,45,2,7,0,155,1244,9,7,0,3,0,3042,8,640,23474,0,4053,955,7,95,4,0,0,60,27,4740,23,0,4036,10,241,400,2,50,0,50,0,2,1218,2,6,5043,25,853,4,19,0,3,135401,0,1,0,3,7,2,12,185,6285,2,4,8,7,10,4,155,0,0,78,26,0,1,5,0,1,1,5,11,3,0,0,1,29422,16,2,0,20,13,0,203,3,5347,0,0,8,2,0,2490,2,14,7879,5,3,1,4,22,12,0,4,771,0,1,2,0,0,2,242,0,20,21522,0,2,5,0,1,3,29,0,0,2,0,0,0,0,0,0,0,0,19907,0,2,2,9,1,1,17,1,1,26,5,0,2,3,1,7,287,10,0,0,4,125,289881,6,1,0,2,0,464,26,0,11,8,1,3,1308,2,143,8949,6,0,2,0,2750,4,2,131,0,1,12,0,5578,0,338,359,0,0,345,11,0,7,8,3,0,20,19,0,0,0,1107,0,0,0,4,0,6,1,1,0,3873,0,3,0,2,12,0,5,0,178,1,0,0,0,0,0,11,86,2,85,1,0,7053,0,8,20,11891,1919,0,55,0,0,0,2,0,2,2,1990,0,0,298,2,1,11,2,0,1,183,0,1,0,0,5,0,0,46,3,4,0,130,1,596,0,0,5,0,2,0,0,0,6,1,0,0,0,0,2,0,0,3702,7,155,326,9,0,0,400,0,0
7,8129,3472,25666,1,230,266,323,4716,2297,2185,8980,204,53016,319103,186,6319,38,1609,36020,1212,35539,283,10434,1335,4556,28618,112,1100867,6,22,12615,4,41,36,4,898,439,352,17,1343,228,586,344,3,2898,382,2319,15455,128,39854,39942,202,40288,5890,35,742,9958,1,45,49,92,13380,62,2,74911,25,560,255,1387,4,3429,196,6674,296,7301,2,9,4642,5828,49541,839,5813,915,49,826,46,5,114,51448,0,80136,1137,2,2,4,21226,20687,0,133,53321,2,1,133,3,3,45,3,4,265,367,146293,1081,21,4,180,31,60,14404,2,4564,0,120,2212,9,23,13,0,88,0,789024,32456,9,10438,9463,3,1,118,81,61239,60,34,1,1,7,32,4712,43368,1,7,43168,0,31,17780,0,74,0,107309,474,506,22,6299,64,5,24,210,73,3,82,9,64,13,0,26021,1,8,20,0,1,0,0,1,22872,1,372,2,2,379,97,0,12,54,14,3887,50,1,12,0,61,20,34,8,1,16,1,7831,8,433,13669,1,5119,1922,3,48,1,1,0,38,7,4413,37,0,4952,15,297,355,0,38,2,73,1,2,16,2,0,1188,70,1881,1,7,0,0,57389,0,2,8,2,0,1,22,63,10380,0,2,1,80,6,1,131,0,0,243,115,0,1,0,0,2,5,3,21,8,0,0,0,32392,30,0,3,0,0,0,88,2,36342,0,0,4,3,0,4254,2,18,6881,2,1,1,12,17,1,0,3,100,1,1,3,0,1,0,241,0,51,61963,0,2,3,0,2,1,29,0,0,8,0,4,7,0,6,2,0,1,59546,0,0,1,24,2,1,91,1,4,67,5,0,1,1,1,24,23,2,6,0,5,77,229526,11,1,0,3,0,185,1,1,9,23,0,4,1007,0,94,7339,0,0,1,0,5983,6,0,91,0,0,30,2,6126,0,664,699,0,0,675,10,3,7,15,0,1,15,27,2,0,0,1347,0,0,0,19,0,3,0,6,0,2429,0,0,0,0,10,0,0,1,1989,1,0,0,0,1,3,35,422,2,122,1,0,6522,0,70,25,589,2628,0,55,0,0,1,8,7,0,2,589,0,0,0,0,13,22,2,0,4,1896,1,2,0,1,1,2,0,23,0,2,0,69,0,779,0,0,1,0,0,0,0,0,15,1,2,0,0,29,0,0,0,2284,4,308,316,0,0,0,217,0,0
7,13887,4956,49057,4,246,310,497,4218,3775,3613,13114,142,176351,586390,121,11957,94,2771,37671,2081,37571,527,19378,1412,9620,75698,127,3365630,15,31,23180,31,81,8,5,1028,707,694,19,1176,317,626,881,5,5121,767,4599,31223,378,48153,48063,377,48079,2917,45,1447,14246,9,55,37,138,12930,84,2,339439,24,435,395,3035,87,7966,434,8171,350,3251,5,16,3428,5544,60555,604,5427,904,15,2690,51,5,264,44521,0,63554,687,1,0,7,27001,26621,1,252,94377,373,2,258,0,5,34,1,2,551,290,469275,548,16,14,282,70,98,17098,8,2891,7,212,2088,14,341,19,1,150,0,2066143,49749,14,7463,3364,11,0,5338,55,14368,40,12,3,0,4,18,1230,38611,0,10,38215,0,27,34624,0,164,1,234004,713,1049,18,2980,38,2,52,365,80,625,50,15,109,5,1,33611,640,8,41,4,1,0,2,1,30873,0,432,0,4,475,210,0,7,88,23,3878,43,3,15,0,58,121,20,1,2,17,0,5084,8,532,5354,0,6682,3931,18,159,4,1,0,171,32,3206,52,0,6594,0,300,300,0,20,7,520,0,2,148,1,0,1176,197,661,0,7,2,2,84209,0,2,6,2,1,5,11,112,10575,1,1,3,33,4,3,30,0,0,353,9,1,1,0,0,0,1,4,37,3,1,1,0,21461,24,1,6,0,1,0,461,1,32463,3,0,2,1,2,890,1,8,2472,0,2,4,12,12,4,0,0,138,3,3,5,0,0,0,297,6,135,23647,0,2,1,0,0,3,29,1,0,6,0,0,0,0,0,0,0,0,21569,0,0,0,65,3,0,75,0,0,48,6,0,7,0,0,38,42,3,5,0,2,61,122322,14,3,0,10,0,192,8,0,8,12,1,2,761,1,199,4999,0,0,3,0,1269,3,0,187,1,1,8,2,3317,0,37283,37079,0,0,37419,0,0,6,19,0,0,7,9,4,0,0,725,0,0,0,6,0,4,0,2,0,3031,0,5,0,1,19,0,0,2,15,0,0,0,0,1,0,26,1,1,32,2,0,4664,0,18,18,872,2743,0,37,0,0,3,1,1,0,3,354,0,1,0,0,0,0,0,1,4,169,3,2,0,0,0,1,1,13,0,2,0,30,0,414,4,0,0,2,0,0,0,0,10,2,11,6,0,23,0,0,1,2817,2,250,171,1,0,0,189,0,0
5,12417,6063,43830,10,343,467,546,4497,3983,4014,8220,181,146445,331797,184,6929,40,1521,27953,1011,28165,255,10972,1566,6009,54622,137,2088654,11,34,12841,22,77,2,3,962,541,462,28,1403,249,346,710,9,3196,688,3419,26368,146,22174,22063,282,22291,5698,42,783,15102,7,43,36,70,10460,116,8,122327,11,434,425,4391,7,4163,253,6357,190,3703,5,15,2815,4350,36370,299,4345,720,2,2728,57,9,145,16356,0,56352,354,2,2,8,11374,11210,3,239,95181,1,2,240,2,5,58,1,7,311,191,261386,578,25,10,178,52,84,7672,1,1916,10,85,2406,32,20,3,0,626,3,1074053,43332,17,4157,4856,7,0,489,63,12894,37,1,2,0,3,12,362,22197,0,6,21987,0,18,12957,1,105,0,123538,876,390,20,2376,5,1,17,117,88,2,2,29,59,5,0,13502,2,9,52,0,5,0,3,1,12398,3,207,0,3,166,148,0,2,36,16,1269,25,35,16,0,47,322,22,4,3,10,1,6623,8,618,3236,0,4051,2162,24,168,3,0,0,100,8,1860,47,0,4092,4,117,214,0,31,6,61,0,2,248,2,0,656,63,684,3,7,0,0,34814,0,0,10,1,0,0,16,54,3480,0,2,1,37,1,1,35,0,0,266,13,0,0,0,0,0,1,3,33,2,0,0,2,6270,10,1,1,6,4,0,119,0,13213,0,0,1,0,0,945,0,4,2703,7,3,0,6,6,0,0,2,59,4,0,0,0,0,3,240,0,112,18325,2,0,0,0,0,0,27,0,0,2,0,0,0,0,0,0,0,0,17746,0,1,0,44,0,0,44,1,1,54,0,0,5,0,0,20,44,1,0,0,3,43,44147,9,0,0,0,0,71,10,0,0,3,1,0,634,3,120,2461,0,0,1,0,448,0,0,128,0,0,10,0,2254,0,1817,1703,0,0,1773,0,0,2,15,2,0,4,8,2,0,0,1411,2,0,0,1,0,3,0,2,0,1792,0,2,0,2,10,0,1,2,19,1,0,0,0,0,1,6,0,3,11,0,0,4305,0,0,21,1838,1385,0,27,0,0,1,0,3,0,2,269,0,0,0,0,1,0,2,0,3,97,1,4,0,0,0,0,0,12,1,2,0,34,0,220,0,0,0,0,0,0,0,0,3,0,4,0,1,26,0,0,0,1628,4,339,124,2,1,0,120,1,0
4,6226,2516,34235,10,196,230,139,3830,2962,2974,5735,481,52934,280319,415,8742,47,1973,23446,1574,23143,243,13203,2933,6643,21800,178,602934,3,51,15053,23,65,9,6,908,83,74,33,2741,176,617,82,4,4630,70,3535,8704,1,30865,30916,559,31215,6757,59,805,7878,2,44,38,118,8693,88,7,72468,21,527,379,1144,11,3745,207,5429,250,6153,4,11,3069,5729,34366,1607,5761,761,5,1467,42,0,156,28104,0,114954,1894,1,0,8,18178,18029,0,129,22059,18,3,132,1,8,65,3,9,438,297,156411,951,38,8,30,39,61,8870,3,5379,8,84,2092,20,1,12,0,64,0,1312639,40125,24,9658,6727,9,0,7406,67,29532,45,14,2,1,3,33,1277,35932,0,10,35701,0,30,20905,0,120,1,144788,946,926,26,1653,7,1,29,149,85,56,56,17,66,45,0,20127,46,9,12,8,0,0,1,3,18072,5,443,0,5,281,163,0,2,83,18,2435,15,1,18,0,33,229,10,4,1,7,0,7871,2,416,5993,0,4905,2718,56,146,6,0,0,95,36,4145,169,0,4869,36,200,253,0,40,1,80,0,2,204,1,0,1038,95,2546,6,3,0,3,39172,0,1,2,2,0,5,17,96,5533,0,1,3,32,9,1,99,2,0,402,17,0,1,0,2,0,2,7,31,5,0,1,5,11448,11,2,6,17,0,0,108,1,7246,2,0,0,13,0,656,4,6,5370,5,0,0,7,12,4,0,3,258,0,0,0,0,0,0,165,0,78,17388,1,2,13,0,2,1,44,0,0,4,0,0,1,0,0,0,0,0,16038,0,0,0,33,1,0,76,0,1,48,12,0,2,0,0,9,10,2,2,0,9,120,95962,2,4,0,1,0,126,1,0,1,6,6,0,671,2,73,2814,3,0,1,0,1393,1,1,69,1,0,20,1,4672,1,385,361,0,0,330,2,0,3,10,2,1,7,21,3,0,2,1779,1,1,0,4,0,3,1,1,1,2372,2,3,0,3,10,0,0,4,182,0,0,0,0,0,2,11,0,0,151,0,0,7942,0,1,20,768,2173,0,27,0,1,0,6,1,0,15,473,1,0,0,0,4,6,1,0,1,268,0,2,0,1,0,1,0,22,1,2,0,49,0,295,1,0,0,0,0,0,0,0,10,1,17,0,0,35,0,0,0,2265,1,2870,289,5,0,0,165,0,0
6,27593,6925,28351,6,92,672,205,6386,1697,1412,6214,91,31595,149856,81,4593,74,1339,23449,2083,22700,247,7459,620,8217,10925,82,2684658,7,21,9522,6,59,0,6,754,67,62,18,508,39,272,168,3,6452,162,1034,14185,3,46502,46866,179,46691,2431,21,381,7016,4,21,5,149,8216,84,1,41715,5,108,106,1799,22,4689,368,2538,68,2363,3,15,2072,9181,31430,203,9338,453,2,241,37,2,87,25714,0,34394,210,1,1,5,42197,42305,0,106,8092,0,2,105,0,3,52,1,3,109,167,133124,371,21,2,37,25,14,12551,3,1347,3,40,705,6,808,16,1,193,0,437861,34729,5,2489,1257,1,0,141,9,940,15,0,0,0,0,11,8,44069,0,3,43555,0,20,8640,0,85,0,39900,180,275,8,3878,0,2,15,265,22,0,2,4,25,3,0,9913,0,2,4,0,0,0,0,0,9620,1,226,0,2,152,148,0,0,163,5,949,43,2,6,0,19,35,1,2,0,2,0,3928,7,130,1603,0,5577,967,39,40,1,1,0,24,4,2488,12,0,5667,0,122,106,0,4,0,11,0,0,29,0,0,1198,44,214,0,7,1,2,13564,0,0,2,0,0,2,11,80,755,0,0,1,12,2,1,15,0,0,202,4,0,0,0,1,1,5,3,35,1,0,0,2,2984,1,0,0,1,0,0,32,2,8403,0,0,0,0,0,929,2,9,1487,1,2,0,4,4,0,0,1,100,0,0,1,0,0,1,23,0,56,5976,0,1,0,0,0,1,6,0,0,1,0,0,0,0,0,0,1,0,5497,1,1,0,4,1,0,18,0,0,44,1,0,2,0,0,54,4,0,0,0,5,14,35640,7,1,0,0,0,51,4,0,0,1,0,0,516,0,26,1530,0,0,2,0,101,0,0,21,0,0,0,0,2385,1,168,194,0,0,192,4,0,0,4,0,0,3,2,0,0,0,124,0,0,0,1,0,1,0,0,0,398,0,0,0,0,10,0,1,0,38,1,0,0,0,0,0,2,0,0,11,0,0,1673,0,0,0,4690,691,0,13,0,0,1,0,0,0,0,236,0,0,1,0,2,2,0,3,0,1,0,3,0,0,2,0,0,2,0,1,0,9,0,129,0,0,9,0,0,0,0,0,4,0,1,0,0,13,0,0,0,342,0,80,67,1,0,0,132,0,0
